s ../csv/Space BLOBz Tier S.csv 980
a ../csv/Space BLOBz Tier A.csv 7200
b ../csv/Space BLOBz Tier B.csv 11348
c ../csv/Space BLOBz Tier C.csv 17815
#,Address,BLZ,Points,S,A,B,C
2515,0xe7a3a72E2a4b88aCa1a2613B88065a025B31A8F3,560.36,580,0,0,0,58
2515,0xe8839C5eE72026D3BEE8f3D6C54aF08C2289c786,560.36,580,0,0,5,8
2515,0xeDbF2E35C0134Fe1625804d50a22bF4E831522bB,560.36,580,0,0,5,8
2515,0xecb15fB87980C233c320cc3d5dffc0a84C8CB87c,560.36,580,0,0,5,8
2515,0xf0131d00d50231579a2147d1E0FD0F020d2c4780,560.36,580,0,0,5,8
2515,0xf1A3d0C2d8E548377e458B218F72195c4a181C74,560.36,580,0,0,0,58
2515,0xf5DdFE9F5dBA6568e9078f4f7889947aAfEBD3E7,560.36,580,0,0,5,8
2515,0xf68C16B1959a34dc62C8714c180225100808E0A6,560.36,580,0,0,5,8
2515,0xf763c1AA52BBbC4BDf1C4263f120E1497a7d4118,560.36,580,0,0,5,8
2515,0xf772D196f62e248A515e784Dc9043A0c12306A28,560.36,580,0,0,5,8
2515,0xf8c4F1c2cb57a246337467082231279C8428f390,560.36,580,0,0,5,8
2515,0xff611423A1F2798A61441304Ff26296c697A7421,560.36,580,0,0,5,8
2641,0xb2bAb398b9772e0AA7230042a1D39a0694bd7FbA,541.037,560,0,0,5,6
2642,0x04A0a37e982E84893612980fa8d6adb39a982b2C,492.73,510,0,0,5,1
2643,0x0736784C8bDaE3652DC19e6Fc68066fBF4033328,483.069,500,0,0,5,0
2643,0x0799cF9710b62C5a63d2ad8d06545c6b66910b8f,483.069,500,0,0,5,0
2643,0x0837220760AaBbCFF0F0c46ae3535e3f92C2ff44,483.069,500,0,0,5,0
2643,0x0Ad50C58D425a264105D826f65E9db156BD864bb,483.069,500,0,0,5,0
2643,0x211E7fc0566D39c81Fb75A6B9bCF6a55D48a15F5,483.069,500,0,0,5,0
2643,0x351e045bE70BE6F9b590Ac56371d20DB8974394E,483.069,500,0,0,5,0
2643,0x5aD6a4D317D357f0bFbD7e64ef17A774e4484f42,483.069,500,0,0,5,0
2643,0x5e7Fc74cEB42ae098e0a25A40Ae4E9474aDA8eb0,483.069,500,0,0,5,0
2643,0x66C983C409704Ba06FFF8584c943EcfaA3Eb4478,483.069,500,0,0,5,0
2643,0x6A1a45260e88c2Db356Ec308AD104be5A19Eb65a,483.069,500,0,0,5,0
2643,0x6E6C1fb314af2D862dfAB0619e0Eaa0752f4b8e0,483.069,500,0,0,5,0
2643,0x6fd76a04b40073B18D46cEB8a23da1359931AfD0,483.069,500,0,0,5,0
2643,0x7D846B4d6147607d49E37BD1bf3B1fd40ed3a39e,483.069,500,0,0,5,0
2643,0x7c9d0Dbfd1A94716e773C91b156Fa82C25ebC237,483.069,500,0,0,5,0
2643,0x816E24cf309F2b4C650Cc36Dbfa16129C410949F,483.069,500,0,0,5,0
2643,0x81BCc6a163a5FE2562308E51AcB2A5a6d90DeA71,483.069,500,0,0,5,0
2643,0x926F069A76c863dE736002Aa3B485686269BE5f2,483.069,500,0,0,5,0
2643,0xA0c5fE75D174B7bf3105dDEdEa9D16adbDb4474A,483.069,500,0,0,5,0
2643,0xA3Bd382bc41C6F76478B682CF4fb005b01fE0049,483.069,500,0,0,5,0
2643,0xA92b32011Ed8a6c94cb557920D78974D33e52272,483.069,500,0,0,5,0
2643,0xB44f39c1cd2826C9C8582bF116F9d6e494C62341,483.069,500,0,0,5,0
2643,0xB8D06dBBE6CAf6214D7351F108d8D3DcC0EA8115,483.069,500,0,0,5,0
2643,0xC438B2CF974de5F8bFe2eF1e39ed676D7ffcC538,483.069,500,0,0,5,0
2643,0xCc2005844AeABbd4d663f7C45C9bd1369eb062b3,483.069,500,0,0,5,0
2643,0xD6563a05992cbcd95eFe6fe2131729FE56d0a9e4,483.069,500,0,0,5,0
2643,0xFDfc16d218fFa58742682591b1254BDDe6Dadbe7,483.069,500,0,0,5,0
2643,0xb47520aEA870C3fB9715C15fDF255C435F08c6c9,483.069,500,0,0,5,0
2643,0xb83b706ea051d2e7b9BD8C36a5897Ce40c0ABDb5,483.069,500,0,0,5,0
2643,0xc565316AdD6454bBf49b2c7e3970312898a784f7,483.069,500,0,0,5,0
2672,0x03626596a7996D22A5a3A04fD55ecC6efeD9528b,444.423,460,0,0,4,6
2672,0x10b182a4c557cFEa4A46dF17b49E919fBDd9Bf42,444.423,460,0,0,0,46
2672,0x1Fa696000B3Aaab50E2DfBb8857FA841F27Ce1F7,444.423,460,0,0,4,6
2672,0x2764010bD44d29C3e6374a83eF4aC42b62d4Bb1c,444.423,460,0,0,4,6
2672,0x3D460Ea466b623E1Bb0959733135d38a812286D2,444.423,460,0,0,4,6
2672,0x4D1099b0a96c5F3917f455Ee3bc4aCb7D54108E8,444.423,460,0,0,4,6
2672,0x6372baD16935878713e5e1DD92EC3f7A3C48107E,444.423,460,0,0,0,46
2672,0x6C87A8C3b7e5b29BAeEfd6fCB6187D2A50D59e58,444.423,460,0,0,4,6
2672,0x73f6e57C1A581C09c620D4E09FE91b89Aa004585,444.423,460,0,0,4,6
2672,0x818DF098dB1539aEE1Fbb33Ace6BDA7DBE38CA5e,444.423,460,0,0,4,6
2672,0x8CF2C025f2F6Eeda1Ab548f2909fDD55fA692fAB,444.423,460,0,0,4,6
2672,0x9048DB4c4FF3f0CFA3936b9e33cAE17A2e66e9a8,444.423,460,0,0,4,6
2672,0xAF7018949329da2b09A273e1268d9F38615F92A5,444.423,460,0,0,4,6
2672,0xEeC62edc33489ca70964797e16A894cD649427B9,444.423,460,0,0,4,6
2672,0xF987E07857069dcD37b092E0D91B61c8234D3A35,444.423,460,0,0,4,6
2672,0xFdb6d8F68d1b7a0077C6cfD05e270f791F210C7c,444.423,460,0,0,0,46
2672,0xb1B6664c81b22b1198fA5a2FDC6d9522C884a581,444.423,460,0,0,4,6
2672,0xf18781657139A09dFB2cB8f9cFe75337338af929,444.423,460,0,0,4,6
2690,0x000002FbEC6E2e3BEEf52F143956D735BdA28030,434.762,450,0,0,0,45
2690,0x04149b828b45FF0205083C50FE668B4bb682490f,434.762,450,0,0,4,5
2690,0x060709682ea5C3700b034d48a37a099bEc82Fd18,434.762,450,0,0,4,5
2690,0x06Aa626f74DB012538A6a38A6F12a46c66A8f334,434.762,450,0,0,4,5
2690,0x08bf7233fc749a55aD990afbEd3e7adF03b2b9c8,434.762,450,0,0,4,5
2690,0x0A9678C4470731A6967f61713a815B59E4C36754,434.762,450,0,0,4,5
2690,0x0bd49022a4130d07b072e2a1Cc84D51Da1228618,434.762,450,0,0,4,5
2690,0x0dF68a079D1294dEFeA239c9EF8C6014cceF3019,434.762,450,0,0,4,5
2690,0x14EC800f6576b111F59209919D6B363eB1Ba2124,434.762,450,0,0,4,5
2690,0x14d0f956e40a96BDF89c27b8c6Df0130003Cb7De,434.762,450,0,0,4,5
2690,0x1728faCd323Cc9c726ecB61A3D4f72fD2C037970,434.762,450,0,0,4,5
2690,0x194C4b0BF2A3B04FB369Cd3525170083FA493346,434.762,450,0,0,0,45
2690,0x1be2634DA3C2521D7F8b1AaBfdb780845dCd3F9A,434.762,450,0,0,4,5
2690,0x204E8ac57C1DfE498893042c628b0750EC1C2eF1,434.762,450,0,0,4,5
2690,0x26a3e7059771bb0609f6412084e44dEF06829E72,434.762,450,0,0,4,5
2690,0x27320B7C5e01FDb44668437FD0B9C619Ed1A3C00,434.762,450,0,0,4,5
2690,0x288E6bC7769A20439Be257F92bEB92327a75aD32,434.762,450,0,0,4,5
2690,0x28c1e820706d946a7b43F2c9b79427fB0522eB64,434.762,450,0,0,4,5
2690,0x2EB2478559a8C62A32323b14B4f9318223729b66,434.762,450,0,0,0,45
2690,0x2cf59965D7978C5E7a5712eA5d49Ddd2Ec6A2D8a,434.762,450,0,0,4,5
2690,0x32069F4cE851533B16f4434bfad5050306EC0642,434.762,450,0,0,4,5
2690,0x322BFa229446D95084F7763CEd3C59d2254C2453,434.762,450,0,0,4,5
2690,0x325728B3aC5a0F5476DB7Ba83613668ab18f68Db,434.762,450,0,0,4,5
2690,0x335670843869157465F6bDADd9406da1b6cEbB6c,434.762,450,0,0,4,5
2690,0x38Bae869C82702872d2827Fc3CE393de8B3c6955,434.762,450,0,0,4,5
2690,0x39aCf528F7D02C5e6e434eB4CD252e3C9001Db66,434.762,450,0,0,0,45
2690,0x3E070C81C281C9e0080b4AA95A8dC16fe2296421,434.762,450,0,0,0,45
2690,0x3a6bCebd600A6Bac3eD869fC8Bcf4D8A1D07560D,434.762,450,0,0,4,5
2690,0x3c244Ee876afE9f55117D53Dc38B462DF428849C,434.762,450,0,0,4,5
2690,0x3c2c939C4695ED8b89Ff80E9484dbE2e3053896F,434.762,450,0,0,4,5
2690,0x3dD4b549218c3d92ced06D3d3729169b173d0DbB,434.762,450,0,0,4,5
2690,0x489a4e0B523aa4BFa82C641200eFa7aA75C3a3CC,434.762,450,0,0,4,5
2690,0x4Fd556e95f3901e11a63F8d49D35a12Db577eD4B,434.762,450,0,0,4,5
2690,0x543296b972c32242Ac0Ba16391bca2a4E891CFE2,434.762,450,0,0,4,5
2690,0x595d4d96827046e54a1bE0aD4854773Aa953d899,434.762,450,0,0,4,5
2690,0x5CFbD8e560CD62c7a235B8104253002BcBfF0329,434.762,450,0,0,4,5
2690,0x686D6414bfdF9a330365035aF533F9772aca76d7,434.762,450,0,0,4,5
2690,0x6E61A72F0a50671F0979a961d9B9454a35EC52cD,434.762,450,0,0,4,5
2690,0x717d321d823066dfF41487722C7C1E95Bd103866,434.762,450,0,0,4,5
2690,0x73D23087Aa9cCAD29A92aFCC8660e817ADa44894,434.762,450,0,0,4,5
2690,0x8772C691B647E37fc860875Ad486515bBF510148,434.762,450,0,0,4,5
2690,0x8B3DC987Fd863C86b9748047C254B5e43C85B1D2,434.762,450,0,0,0,45
2690,0x8DC2D0A7747aBC6fCE2b3581c7c0593374059b59,434.762,450,0,0,4,5
2690,0x8E24f24681D110Ba42Ca03C6EB2CB43B9eA3d235,434.762,450,0,0,0,45
2690,0x98D3D44e81FFfa4509d60BfC6c35299F5fD71502,434.762,450,0,0,4,5
2690,0xA1eF29a71056039889362D385b1Ce2CA53AF9b22,434.762,450,0,0,4,5
2690,0xA5EfA89B8C0899D2acCf708246b24ea3dBBd0E09,434.762,450,0,0,0,45
2690,0xA6482c6E4f487C9783690B8a02b6F15c214D2F0A,434.762,450,0,0,4,5
2690,0xABb922EDfF04343754Bf1565D40c0E0bBdb4A0E9,434.762,450,0,0,4,5
2690,0xAb2B8867a18AD9efBb42A4ad4f4574fE7C7D5084,434.762,450,0,0,4,5
2690,0xAb50D5382864CeE06a764Cb5Ef4909fb37772423,434.762,450,0,0,4,5
2690,0xB87bE3e0B0d240107e0dfc00a278a80eD355DC79,434.762,450,0,0,4,5
2690,0xC1fB58cD376841f0E1172a5027f03CfbEe79Ed2A,434.762,450,0,0,4,5
2690,0xC276eAcb872D6438E9450D7dBd3e4D71b1074A8f,434.762,450,0,0,0,45
2690,0xC2D253146E48e5593d76D3975481D35bcc389623,434.762,450,0,0,4,5
2690,0xC41db2611F68a97Acc0c2C282860a9836cCF3e3D,434.762,450,0,0,0,45
2690,0xD0AfDC1F23e7DdF563cCb604C7B0407cAA952fDb,434.762,450,0,0,4,5
2690,0xD0E71970314a72e73163097b99687D573097053b,434.762,450,0,0,4,5
2690,0xDa25c8eC25EBB8269DE3767155568E7991cE935f,434.762,450,0,0,4,5
2690,0xDa37D677358200Cf0369Ac51c0963B1d27b38330,434.762,450,0,0,4,5
2690,0xE27a45d6091512Ea4C31f7d387Bc6B5285Fa3Afb,434.762,450,0,0,4,5
2690,0xE624635149df637b3785ec8f9a5F2a08195Fc9c9,434.762,450,0,0,4,5
2690,0xE9179201E37f7B756B237C7eE878Ec3d736BDb78,434.762,450,0,0,4,5
2690,0xF123cA961a8B19fF0e70A3409C87A6D9078B332F,434.762,450,0,0,4,5
2690,0xF47027F3eDCb1F0b6861a25E6f3738E398440e11,434.762,450,0,0,4,5
2690,0xF585E196450AB6642B239fE48a3042C109f46835,434.762,450,0,0,4,5
2690,0xF97C14e245c94E628145CAABFD14d73b2FC40004,434.762,450,0,0,4,5
2690,0xFBFd1858e5e1923E71c5d9cb90d4e742125650a5,434.762,450,0,0,4,5
2690,0xa1585B63B3C8900B0B0992F01180531CbE018eeC,434.762,450,0,0,4,5
2690,0xa2F5748DEbF2cb743B4030AFBeefE5F39101A528,434.762,450,0,0,0,45
2690,0xa351f5a093Fa734F0DA8eac1b72e616948924098,434.762,450,0,0,4,5
2690,0xad9073F8Acbdc8Fa0B1de2C7B8Cfc22f3C07880C,434.762,450,0,0,4,5
2690,0xb56472A98e93F31c7eBAB0bA1380344d985f64DD,434.762,450,0,0,4,5
2690,0xbB71fD49e8eBA206A69Fb06059b4968d20296454,434.762,450,0,0,4,5
2690,0xbFeD3F46C8c763B25e4E7a30ccF23B3153919195,434.762,450,0,0,4,5
2690,0xbcD519292E09dE05DEbc063F52a34fDFfAB9a78f,434.762,450,0,0,4,5
2690,0xbeBa3F66F4124FEdf4eFf8D5683a9105DB92658C,434.762,450,0,0,4,5
2690,0xdC5b31801e855fDD26F83bCB43AeA13563d0D54C,434.762,450,0,0,4,5
2690,0xdcaA85113FCCa4462907696858fF8529B6599912,434.762,450,0,0,4,5
2690,0xe95EbACD69AB5BFE025ea96438C8893D6732ED84,434.762,450,0,0,4,5
2770,0x3f4C66b1B4Cb79d4d53E990A2Bb78b3d502a90fA,415.439,430,0,0,4,3
2771,0x05217ab2D79E3971a0859B656211c9C825e5B6e3,386.455,400,0,0,4,0
2771,0x05A7Eb929209F5C1F2f08dd087b64bB1beBa99fE,386.455,400,0,0,4,0
2771,0x1421324707f7aFD4aB89412f710b128209251b49,386.455,400,0,0,4,0
2771,0x16b0d2FF92fB7651Cb6C5be722a32376BB190315,386.455,400,0,0,4,0
2771,0x18C44f464f95B1791116F7413d244E3CffDE02A9,386.455,400,0,0,4,0
2771,0x1eB4F5aE6E14F6376b7175656994F58ceA565C0d,386.455,400,0,0,4,0
2771,0x23bBD657863FBc80c32925CC6f83e09EcFBe1573,386.455,400,0,0,4,0
2771,0x33333333392b691AA2cE6D9fE3D2E5dCF779098C,386.455,400,0,0,4,0
2771,0x48126c48F9eA786E44e2DA83DE614f601AbDAC2f,386.455,400,0,0,4,0
2771,0x4fD35E225FF918Cde88e3bB71606224EFA69fbbe,386.455,400,0,0,4,0
2771,0x62A3Af6Dc474eB2BfBaA7160BA02a07Fe57b8705,386.455,400,0,0,4,0
2771,0x695aac8Cd7816bddC21013f72Cf758f39FF9347A,386.455,400,0,0,4,0
2771,0x6Dd9D1e0acE2bc5802e13D1BCCA2016C8161f219,386.455,400,0,0,4,0
2771,0x76806088f5b2fa37F1245ba3Fe3565B32296b2cB,386.455,400,0,0,4,0
2771,0x9c3dB91311DE3B646A3E4b23eaeB02a03826ee09,386.455,400,0,0,4,0
2771,0xB2B1f686833717068d6c8111CE2E0104d4686699,386.455,400,0,0,4,0
2771,0xD70973633D5496E95c6eF822BF787F486d4890AC,386.455,400,0,0,4,0
2771,0xE6E607F494D02a8a4a236c98645B2605Af1B9b4a,386.455,400,0,0,4,0
2771,0xED6D93cE5C3a4baBb5690a1fA8Ef8C60575EB0B6,386.455,400,0,0,4,0
2771,0xa7F381A3f059db523f5987C0b2C6e71d7660a23E,386.455,400,0,0,4,0
2771,0xadDAC3d1C8165Bf9065CC0a47ed6a9df58db141a,386.455,400,0,0,4,0
2771,0xb67B0CC68E0d1CDDc604aaE07a1A1201DAF13062,386.455,400,0,0,4,0
2771,0xbc35FA8dC01E5E64B4bDBed22Df8Cf581c147659,386.455,400,0,0,4,0
2771,0xbe196EBc6fd05A6F86737aB73309E84DFac4A7e5,386.455,400,0,0,4,0
2795,0xaAE2040f30725E3BA320dc4dE4a11e5979f21f13,376.793,390,0,0,3,9
2796,0x81315C54AA0E74bdE7b4C60Cbce3dac6F20f4625,367.132,380,0,0,3,8
2797,0x9af6f946d80590E67E16eEC61360E4A7a92c76B8,299.502,310,0,0,3,1
2797,0xAB0986908Af369335a8F7E9b4c3c75d7A5844951,299.502,310,0,0,3,1
2799,0x297141D643b04ac17A072E2E750C7E06706ea699,289.841,300,0,0,3,0
2799,0x343c4BcCa43Fe11cf901e5e6A4546A93300F6481,289.841,300,0,0,3,0
2799,0x4d7cD8f4e0B60CcFa09aE648D5DbC73869185405,289.841,300,0,0,3,0
2799,0xD122F221d9C56afaC72b04dDc48f415e540376EB,289.841,300,0,0,3,0
2799,0xc2cbf6E47294C642802052e934e8ac9cEBd68b94,289.841,300,0,0,3,0
2804,0x0034E7b3B215711420De5bCE17b2efBCD37C1031,280.18,290,0,0,2,9
2804,0x0063052772F10343caE16354F5c6B792C6F58CC5,280.18,290,0,0,2,9
2804,0x00bBD4Bc33420F345ddc2E0d930E79553D0ba354,280.18,290,0,0,0,29
2804,0x0209D2271B607d992c558f421f77a6022136e4ce,280.18,290,0,0,2,9
2804,0x026b43D559CEbA9C32f3A2a3eDF86037A2D794b2,280.18,290,0,0,0,29
2804,0x064C320605918a0bBef78A7c1818B8c393cc21C6,280.18,290,0,0,2,9
2804,0x0653F6A721A73Cf560eC69a5191021b736BF028f,280.18,290,0,0,0,29
2804,0x0742A8BFce1c9581e2086Bd6CAF0699306aC6574,280.18,290,0,0,2,9
2804,0x09BfD5C0d369426889b7fB6b0459042dF086c517,280.18,290,0,0,2,9
2804,0x0B61432b0dD1Bd38D485F60cB0E7ABe5775C171c,280.18,290,0,0,2,9
2804,0x0Bb3Af56acA11237A5E7e8Cf1c2eD395B0095721,280.18,290,0,0,2,9
2804,0x0F5904eAD4E1E022f1803C9E85eb11bD4776d288,280.18,290,0,0,2,9
2804,0x0b1c44a0a021Cea9BbE590f0E701EC0f852E1608,280.18,290,0,0,2,9
2804,0x0e54736D61c578cB254ef74D6598eCe99FaF8796,280.18,290,0,0,2,9
2804,0x106B1d8f77d067dE59786Ee9045D6A8F3E3Ea0E8,280.18,290,0,0,2,9
2804,0x10DD7C08ab59c33a1F4c49b0417b0D85C9Bc1c2F,280.18,290,0,0,2,9
2804,0x1124059ee3E5B973429c19b470b6833395E416eb,280.18,290,0,0,0,29
2804,0x11477C1fBE34FEEe517b48980959Ca549DCC5248,280.18,290,0,0,2,9
2804,0x120112677618F6e6286454DE485c02ddd830d970,280.18,290,0,0,2,9
2804,0x156e4A5b9721b62790c1846b5f5fA9ec6CFB3EF8,280.18,290,0,0,2,9
2804,0x15Cf4Ff77d147eE60597EaEd54066cDE30f6F8f6,280.18,290,0,0,2,9
2804,0x16576E6d7CfD91338Fb905a0a2Af1979b8624ce8,280.18,290,0,0,2,9
2804,0x16831516Eb5707589344662dE26F805fCE69D13B,280.18,290,0,0,2,9
2804,0x16D836edDcC27992d518C5505326499a2D16D0a5,280.18,290,0,0,2,9
2804,0x16cEBc1D2232149c0bD9Cde631409432143f3BBF,280.18,290,0,0,0,29
2804,0x16deb84D974831DC5a4a6744CBbE9c89D74A1a6c,280.18,290,0,0,2,9
2804,0x199C7f2343CEC88F9519759B445f351ED2eDfb3f,280.18,290,0,0,0,29
2804,0x1AB1f8b67a0a1C2179bE6cEB70f10c77D2630204,280.18,290,0,0,2,9
2804,0x1E22f68609A32d57BeA99d03d4b0E5C29cbFb1e0,280.18,290,0,0,2,9
2804,0x1F886bb69e3Ba6160D446577C5271Fd57526F599,280.18,290,0,0,2,9
2804,0x1f602726Fe783Ab5466BE071F26521685BddDB21,280.18,290,0,0,0,29
2804,0x201f5882700dd9da58ffDa4761DcB4662e0692c1,280.18,290,0,0,2,9
2804,0x2719D8BafAA3FeD05851fd79613d273B684aF127,280.18,290,0,0,2,9
2804,0x291d8A529F05600851Bfb08Ce4494d464Cb8D587,280.18,290,0,0,2,9
2804,0x2A1961174CD5588F6a3AcfCfa47686583E149038,280.18,290,0,0,2,9
2804,0x2C8083A897f3Fac56a4e5dED68DAd647f1c6B567,280.18,290,0,0,2,9
2804,0x2F99F7827397d456c6a544D88ac8A6a953dBa277,280.18,290,0,0,2,9
2804,0x2b18f95d3F778Fe92608d1d151C3488a7d376877,280.18,290,0,0,2,9
2804,0x2c5dD27780b600342dE6eBd9135e7E0b5a4E98D1,280.18,290,0,0,2,9
2804,0x2e5E4097198F385448370D6C8B5eEEa83cb4413f,280.18,290,0,0,2,9
2804,0x30464Ab72CE54dA64B1B7CfbDF091D2fD348b6a7,280.18,290,0,0,2,9
2804,0x31b509dbf5fFAa422765ea359a4a06FEbc866097,280.18,290,0,0,2,9
2804,0x31fE06733625656d6eA04478c2aC3fc9cdA6ed4e,280.18,290,0,0,0,29
2804,0x333EfCd3442b8dFD979774cd99991CbEE6c9B4F4,280.18,290,0,0,2,9
2804,0x354dA4b8305A0B7be588595545B12D1466474068,280.18,290,0,0,2,9
2804,0x370655a30e4bD993fedee2e6ef1692E37B8925D9,280.18,290,0,0,2,9
2804,0x3819476aa2e6136c74483f440B55cc80776b608F,280.18,290,0,0,2,9
2804,0x3CDb1AdB4721c0dD35fbB409FC2F74BE2c1863E0,280.18,290,0,0,2,9
2804,0x3f4f705CD1d7606173ac8A0256bCB86349D36C52,280.18,290,0,0,2,9
2804,0x417b7e58364279Dfba399D26E8FeCe9f99a03dB8,280.18,290,0,0,2,9
2804,0x419d13d7f74B6f359E08Ff151C0a5B30d53AC113,280.18,290,0,0,0,29
2804,0x42444e604A7B78fCF89Bf0A16931FB979A413535,280.18,290,0,0,2,9
2804,0x42c07aF1246Fb2d1B8A95e6Cc697Dd9297Ae15Ab,280.18,290,0,0,2,9
2804,0x458Abcfe98c8Dc7535a16de5897BB5E7725B2CCE,280.18,290,0,0,2,9
2804,0x45d5d814b790c8622ED546df6932Ff6a02ecC887,280.18,290,0,0,2,9
2804,0x4801Fb413ADf6A76B734dBc6dE4324A382dEE553,280.18,290,0,0,0,29
2804,0x48A483e6eF15f4c6b69c091fA59c5BFed0cA5852,280.18,290,0,0,2,9
2804,0x4BC40b69FeC7e79cd67D16FDAd51B123773cc1b3,280.18,290,0,0,2,9
2804,0x4BeaA5e85BA4b44F65c3681E0e592E702DBdDc79,280.18,290,0,0,2,9
2804,0x4C6808d245a264D99A6f96a4f76F064836f07139,280.18,290,0,0,0,29
2804,0x4a16A2346256d7c53b6efC0e3992D9b4f9ae63AD,280.18,290,0,0,2,9
2804,0x4b91475af6eC45997794b513349aADf7772De95a,280.18,290,0,0,2,9
2804,0x4e038840C21F12f3c02Ca029376eF3b93D91CDd7,280.18,290,0,0,2,9
2804,0x4e6b841E6a65D4BE21631129f2Fee2f8213EcaCa,280.18,290,0,0,2,9
2804,0x51B63446103d0c8709Ff5FE194a3bec2d5f1C073,280.18,290,0,0,0,29
2804,0x526E0BF35e2a3F511AEaf17c41318386dBc5a92C,280.18,290,0,0,2,9
2804,0x53029C946A44c04317832dc9bA32C279443bcCe1,280.18,290,0,0,2,9
2804,0x530826799123028143f9e435F0FEe5345CD29453,280.18,290,0,0,2,9
2804,0x553222B267bC978ACa3C28493AEf72d924b264BD,280.18,290,0,0,0,29
2804,0x558bDa969F353D7936634af51A1B381958C14f8c,280.18,290,0,0,2,9
2804,0x564319C8C7c0aEC64771Dfa597304c03b1211B3d,280.18,290,0,0,2,9
2804,0x5838Ac7ECe398202Ed87D458dB2cA1Bd587fd3cD,280.18,290,0,0,2,9
2804,0x5898e39788E03795715390aA2Ec306D81D63f162,280.18,290,0,0,2,9
2804,0x596540ca66b5b2BbBf9FA35d67FBF336754EB780,280.18,290,0,0,2,9
2804,0x5A06f1f6639Ef0a0a71EE2970452c77e5eD088B0,280.18,290,0,0,2,9
2804,0x5B65DdF076b229C5a172D4815a5eC5EeBB5E5767,280.18,290,0,0,2,9
2804,0x5BDd504D45136B2851a653e89be597C29e2C9921,280.18,290,0,0,0,29
2804,0x5C9dC19818D11B0514Fd7DBA492042c8BDdA7549,280.18,290,0,0,2,9
2804,0x5Cd874072646F0D8c07c74C69B91b1fEcDeED251,280.18,290,0,0,2,9
2804,0x5EFee0C80F931CFD9dd54150f7fB81Ab8A7D25c7,280.18,290,0,0,2,9
2804,0x5bB11896a70F874c6a295639c75b94bA6bd3f3De,280.18,290,0,0,2,9
2804,0x5c2295ab1368EDB685173Df501477B781A58AA5e,280.18,290,0,0,2,9
2804,0x5cbAf7D959465Ba7cbb08489215EF1C2eeA3015b,280.18,290,0,0,2,9
2804,0x5d6Bf91Fd6511107E6baF804CDA1C8F2363FBd39,280.18,290,0,0,2,9
2804,0x60048973FC086AEf9FCdded6db13359B45c9ec9E,280.18,290,0,0,2,9
2804,0x60a9506F9c8FBf19f3cC33495dA0411e0a3E4a95,280.18,290,0,0,2,9
2804,0x616cb8FE3BBC87377688a391B9022B52977565ac,280.18,290,0,0,2,9
2804,0x62f91713Abb079f9AA1ED76Aa1FD05a69d703be1,280.18,290,0,0,2,9
2804,0x660C9e4c57C5D562ec18F5cB2a9300411f6a7f79,280.18,290,0,0,2,9
2804,0x663E723E06B5668D88700F3206375878441bc889,280.18,290,0,0,2,9
2804,0x6D51cF34261DC76EC00A3865d7e9C8a381D3E719,280.18,290,0,0,2,9
2804,0x6E9e962e681bb89195068df4356c92B8af55C2c8,280.18,290,0,0,2,9
2804,0x70EB7efD0a017e1b2e80cd4343E38007d07c518E,280.18,290,0,0,2,9
2804,0x716a33adb72ff53B91765698229Ac74863bE41DA,280.18,290,0,0,2,9
2804,0x73937B967e1030062dd3CAAcC1d8B137Db887131,280.18,290,0,0,2,9
2804,0x75D70FE2Baea4c24421551bB609250766aD20306,280.18,290,0,0,0,29
2804,0x7A89B20323Fa44ce03a9795b73952341A8Cb87b2,280.18,290,0,0,2,9
2804,0x7caD26CcD3cE3cDE54A4F2eE9847F59061c80c32,280.18,290,0,0,2,9
2804,0x854dB5c41419A42967DE4eC6A47C011b28B227eB,280.18,290,0,0,0,29
2804,0x8572282CC6d0928002B5cB99641813c505bC331b,280.18,290,0,0,2,9
2804,0x86b4C988D2Ae2AD9645B3fBB1d87bC25ccAAa145,280.18,290,0,0,2,9
2804,0x872058823AC2B8D032c69de9096F6F37c2B06C9C,280.18,290,0,0,2,9
2804,0x8a1b5f61aD821B2F20B69F3E5dcCAf4cB6ecB30A,280.18,290,0,0,2,9
2804,0x910aAE01e141718cc02F8777690B12431de70525,280.18,290,0,0,2,9
2804,0x9254A9026BddE2F7E6f590A43cdE1890cB792740,280.18,290,0,0,2,9
2804,0x927c7F896DeCada8752d87A9200be30EA1C63678,280.18,290,0,0,2,9
2804,0x946e86495BC2F2e9E963f16e7C480Bd1527fF5fD,280.18,290,0,0,2,9
2804,0x9521012DB7b9Be8Ae24d6c6561a73E56b6E92b8c,280.18,290,0,0,2,9
2804,0x96397F03255783CAB07b74874b95be3f77280D1A,280.18,290,0,0,2,9
2804,0x9683Db61C5e24E0cdD359b7e928eeA4002765Bfc,280.18,290,0,0,2,9
2804,0x9F5bd149F8af984B02F37f88E4B274Fb14784D3D,280.18,290,0,0,2,9
2804,0x9a09f5cAca82B67eDD330CDD8d50b218A82cfAC3,280.18,290,0,0,2,9
2804,0x9b131Fe963d7e91688FD8cD57C6E883c839357D0,280.18,290,0,0,2,9
2804,0x9b2911fb1Af25B90e520EAB8002828C677d5Cf1b,280.18,290,0,0,2,9
2804,0x9bE394Eb181fccb33e624FDfFE9EB0Dba830f4c5,280.18,290,0,0,2,9
2804,0xA0958Ea641D1EE40b29d515E8Fc606B04FEC8b49,280.18,290,0,0,2,9
2804,0xA3C5950B81Cbf08BdAc9B905C8491D0c71Ee4B71,280.18,290,0,0,2,9
